seq us class
2199462326 17909 5
2199462339 17909 5
2199462346 17909 5
2199462380 17909 5
2199462385 17909 5
2199462401 17909 5
2199462455 17908 9
2199462456 17908 9
2199462457 17908 9
2199462463 17908 9
2199462464 17908 9
2199462465 17908 9
2199462466 17908 9
2199462467 17908 9
2199462522 17908 9
2199462527 17908 9
2199462528 17908 9
2199462594 17907 5
2199462601 17907 5
2199462602 17907 5
2199462620 17907 5
2199462621 17907 5
2199462622 17907 5
2199462624 17907 5
2199462625 17907 5
2199462626 17907 5
2199462627 17907 5
2199462630 17907 5
2199462631 17907 5
2199462632 17907 5
2199462633 17907 5
2199462634 17907 5
2199462635 17907 5
2199462636 17907 5
2199462638 17907 5
2199462643 17907 5
2199462644 17907 5
2199462645 17907 5
2199462646 17907 5
2199462659 17907 5
2199462666 17907 5
2199462668 17907 5
2199462669 17907 5
2199463692 17906 6
2199463709 17906 6
2199463713 17906 6
2199463715 17906 6
2199463716 17906 6
2199463717 17906 6
2199463722 17906 6
2199463761 17906 6
2199468049 17905 2
2199468050 17905 2
2199468063 17905 2
2199468064 17905 2
2199468090 17905 2
2199468092 17905 2
2199468276 17903 8
2199468277 17903 8
2199468281 17903 8
2199468282 17903 8
2199468377 17903 8
2199468381 17903 8
2199468559 17903 8
2199468582 17903 8
2199468716 17903 8
2199468750 17903 8
2199469481 17902 7
2199469513 17902 7
2199469605 17902 7
2199469609 17902 7
2199469697 17902 7
2199469906 17901 8
2199469907 17901 8
2199469930 17901 8
2199469931 17901 8
2199469932 17901 8
2199469933 17901 8
2199469934 17901 8
2199469935 17901 8
2199469936 17901 8
2199469937 17901 8
2199469938 17901 8
2199469939 17901 8
2199470076 17901 8
2199470079 17901 8
2199470113 17901 8
2199470118 17900 2
2199470125 17900 2
2199470126 17900 2
2199470129 17900 2
2199470135 17900 2
2199470139 17900 2
2199470140 17900 2
2199470144 17900 2
2199470145 17900 2
2199470151 17900 2
2199470152 17900 2
2199470153 17900 2
2199470154 17900 2
2199470155 17900 2
2199470168 17900 2
2199470169 17900 2
2199470170 17900 2
2199470171 17900 2
2199470175 17900 2
2199470180 17900 2
2199470201 17900 2
2199470202 17900 2
2199470206 17900 2
2199470207 17900 2
2199470208 17900 2
2199470210 17900 2
2199470211 17900 2
2199470246 17900 2
2199470247 17900 2
2199470248 17900 2
2199470277 17900 2
2199470287 17900 2
2199470301 17900 2
2199470302 17900 2
2199470308 17900 2
2199470309 17900 2
2199470310 17900 2
2199470314 17900 2
2199470340 17900 2
2199470341 17900 2
2199470423 17900 2
2199470470 17900 2
2199470488 17900 2
2199470494 17900 2
2199470497 17900 2
2199470498 17900 2
2199470503 17900 2
2199470509 17900 2
2199470510 17899 6
2199470511 17899 6
2199470512 17899 6
2199470513 17899 6
2199470514 17899 6
2199470515 17899 6
2199470530 17899 6
2199470541 17899 6
2199470544 17899 6
2199470545 17899 6
2199470546 17899 6
2199470547 17899 6
2199470556 17899 6
2199470557 17899 6
2199470562 17899 6
2199470563 17899 6
2199470567 17899 6
2199470568 17899 6
2199470574 17899 6
2199470611 17899 6
2199470613 17899 6
2199470618 17899 6
2199470625 17899 6
2199470627 17899 6
2199470628 17899 6
2199470667 17899 6
2199470671 17899 6
2199470700 17899 6
2199470707 17899 6
2199470733 17899 6
2199470759 17899 6
2199470779 17899 6
2199470799 17744 6
2199470800 17744 6
2199470801 17744 6
2199470802 17744 6
2199470803 17744 6
2199470804 17744 6
2199470805 17744 6
2199470806 17744 6
2199470808 17744 6
2199470809 17744 6
2199470810 17744 6
2199470811 17744 6
2199470812 17744 6
2199470813 17744 6
2199470814 17744 6
2199470817 17744 6
2199470818 17744 6
2199470819 17744 6
2199470820 17744 6
2199470821 17744 6
2199470822 17744 6
2199470823 17744 6
2199470826 17744 6
2199470827 17744 6
2199470828 17744 6
2199470829 17744 6
2199470830 17744 6
2199470831 17744 6
2199470832 17744 6
2199470833 17744 6
2199470834 17744 6
2199470835 17744 6
2199470836 17744 6
2199470837 17744 6
2199470838 17744 6
2199470839 17744 6
2199470840 17744 6
2199470841 17744 6
2199470842 17744 6
2199470843 17744 6
2199470844 17744 6
2199470845 17744 6
2199470846 17744 6
2199470847 17744 6
2199470848 17744 6
2199470892 17744 6
2199470893 17744 6
2199470894 17744 6
2199470895 17744 6
2199470896 17744 6
2199470897 17744 6
2199470898 17744 6
2199470899 17744 6
2199470900 17744 6
2199470901 17744 6
2199470902 17744 6
2199470903 17744 6
2199470904 17744 6
2199470905 17744 6
2199470906 17744 6
2199470907 17744 6
2199470908 17744 6
2199470909 17744 6
2199470910 17744 6
2199470911 17744 6
2199470912 17744 6
2199470913 17744 6
2199470914 17744 6
2199470915 17744 6
2199470916 17744 6
2199470917 17744 6
2199470918 17744 6
2199470919 17744 6
2199470920 17744 6
2199470921 17744 6
2199470922 17744 6
2199470923 17744 6
2199470924 17744 6
2199470925 17744 6
2199470988 17897 4
2199470992 17897 4
2199470993 17897 4
2199470994 17897 4
2199470995 17897 4
2199470996 17897 4
2199470997 17897 4
2199471003 17897 4
2199471004 17897 4
2199471006 17897 4
2199471014 17897 4
2199471015 17897 4
2199471018 17897 4
2199471020 17897 4
2199471031 17897 4
2199471037 17897 4
2199471045 17897 4
2199471047 17897 4
2199471050 17897 4
2199471056 17897 4
2199471081 17897 4
2199471086 17896 8
2199471093 17896 8
2199471107 17896 8
2199471110 17896 8
2199471111 17896 8
2199471182 17896 8
2199471186 18030 7
2199471187 18030 7
2199471191 17896 8
2199471274 17895 10
2199471277 17895 10
2199471278 17895 10
2199471279 17895 10
2199471280 17895 10
2199471281 17895 10
2199471282 17895 10
2199471283 17895 10
2199471284 17895 10
2199471287 17895 10
2199471292 17895 10
2199471293 17895 10
2199471294 17895 10
2199471295 17895 10
2199471309 17895 10
2199471310 17895 10
2199471312 17895 10
2199471315 18030 7
2199471316 18030 7
2199471317 18030 7
2199471318 18030 7
2199471319 18030 7
2199471320 18030 7
2199471321 18030 7
2199471322 18030 7
2199471361 17895 10
2199471364 17895 10
2199471371 17895 10
2199471372 17895 10
2199471373 17895 10
2199471375 17895 10
2199471379 17895 10
2199471383 17895 10
2199471384 17895 10
2199471385 17895 10
2199471386 17895 10
2199471397 17894 5
2199471398 17894 5
2199471401 17894 5
2199471402 17894 5
2199471403 17894 5
2199471405 17894 5
2199471406 17894 5
2199471407 17894 5
2199471408 17894 5
2199471422 17894 5
2199471423 17894 5
2199471424 17894 5
2199471425 17894 5
2199471426 17894 5
2199471432 17894 5
2199471441 17894 5
2199471443 17894 5
2199471446 17894 5
2199471447 17894 5
2199471449 17894 5
2199471450 17894 5
2199471452 17894 5
2199471483 17894 5
2199471491 17894 5
2199471492 17894 5
2199472667 17892 5
2199472672 17892 5
2199472673 17892 5
2199472847 17892 5
2199472910 17892 5
2199473210 17892 5
2199473213 17892 5
2199473214 17892 5
2199473215 17892 5
2199473270 17892 5
2199473271 17892 5
2199473274 17892 5
2199473486 17891 3
2199473611 17891 3
2199473625 17891 3
2199473657 17891 3
2199473669 17891 3
2199473716 17891 3
2199473792 17891 3
2199473797 17891 3
2199473800 17891 3
2199473801 17891 3
2199473802 17891 3
2199473803 17891 3
2199473811 17891 3
2199473814 17890 2
2199473820 17890 2
2199473821 17890 2
2199473823 17890 2
2199473824 17890 2
2199473831 17890 2
2199473833 17890 2
2199473834 17890 2
2199473835 17890 2
2199473838 17890 2
2199473839 17890 2
2199473840 17890 2
2199473841 17890 2
2199473842 17890 2
2199473856 17890 2
2199473857 17890 2
2199473890 17890 2
2199473891 17890 2
2199473892 17890 2
2199473893 17890 2
2199473894 17890 2
2199473895 17890 2
2199473922 17890 2
2199473929 17889 7
2199473937 17889 7
2199473938 17889 7
2199473939 17889 7
2199473943 17889 7
2199473944 17889 7
2199473950 17889 7
2199473951 17889 7
2199473952 17889 7
2199473992 17889 7
2199473993 17889 7
2199474004 17889 7
2199474008 17889 7
2199474024 17888 5
2199474035 17888 5
2199474077 17888 5
2199474078 17888 5
2199474079 17888 5
2199474080 17888 5
2199474092 17888 5
2199474093 17888 5
2199474100 17888 5
2199474106 17888 5
2199474107 17888 5
2199474108 17888 5
2199474117 17887 9
2199474118 17887 9
2199474119 17887 9
2199474120 17887 9
2199474127 17887 9
2199474130 17887 9
2199474131 17887 9
2199474132 17887 9
2199474133 17887 9
2199474134 17887 9
2199474135 17887 9
2199474136 17887 9
2199474152 17887 9
2199474153 17887 9
2199474155 17887 9
2199474181 17887 9
2199474182 17887 9
2199474188 17887 9
2199474195 17887 9
2199474205 17886 3
2199474206 17886 3
2199474220 17886 3
2199474221 17886 3
2199474261 17886 3
2199474262 17886 3
2199474268 17886 3
2199474269 17886 3
2199474275 17886 3
2199474277 17886 3
2199474278 17886 3
2199474288 17886 3
2199474289 17886 3
2199474290 17886 3
2199474291 17886 3
2199474292 17886 3
2199474293 17886 3
2199474343 17885 8
2199474358 17885 8
2199474361 17885 8
2199474363 17885 8
2199474405 17885 8
2199474428 17885 8
2199474453 17885 8
2199474455 17885 8
2199474457 17885 8
2199474461 17885 8
2199474469 17884 7
2199474487 17884 7
2199474488 17884 7
2199474516 17884 7
2199474527 17884 7
2199474533 17884 7
2199474534 17884 7
2199474555 17883 4
2199474561 17883 4
2199474562 17883 4
2199474563 17883 4
2199474592 17883 4
2199474593 17883 4
2199474594 17883 4
2199474602 17883 4
2199474603 17883 4
2199474612 17883 4
2199474618 17883 4
2199474619 17883 4
2199474718 17882 3
2199474722 17882 3
2199474731 17882 3
2199474732 17882 3
2199474733 17882 3
2199474734 17882 3
2199474736 17882 3
2199474737 17882 3
2199474757 17882 3
2199474758 17882 3
2199474759 17882 3
2199474761 17882 3
2199474811 17881 5
2199474812 17881 5
2199474816 17881 5
2199474817 17881 5
2199474844 17881 5
2199474850 17881 5
2199474910 17994 9
2199474911 17994 9
2199474912 17994 9
2199474913 17994 9
2199474914 17994 9
2199474915 17994 9
2199474916 17994 9
2199474917 17994 9
2199474918 17994 9
2199474919 17994 9
2199474920 17994 9
2199474921 17994 9
2199474939 17994 9
2199474940 17994 9
2199474942 17994 9
2199475065 17878 6
2199475066 17878 6
2199475067 17878 6
2199475097 17878 6
2199475131 17878 6
2199475143 17878 6
2199475173 17993 1
2199475174 17993 1
2199475179 17993 1
2199475183 17993 1
2199475191 17993 1
2199475197 17993 1
2199475208 17993 1
2199475209 17993 1
2199475210 17993 1
2199475211 17993 1
2199475213 17993 1
2199475218 17993 1
2199475219 17993 1
2199475220 17993 1
2199475221 17993 1
2199475222 17993 1
2199475367 18028 8
2199475368 18028 8
2199475369 18028 8
2199475370 18028 8
2199475377 18028 8
2199478112 17873 5
2199478144 17873 5
2199478162 17873 5
2199478163 17873 5
2199478169 17873 5
2199478176 17873 5
2199478188 17873 5
2199478243 18026 1
2199478244 18026 1
2199478245 18026 1
2199478246 18026 1
2199478247 18026 1
2199478286 17871 9
2199478291 17871 9
2199478300 17871 9
2199478539 17871 9
2199478540 17871 9
2199478543 17871 9
2199478546 17871 9
2199478547 17871 9
2199478548 17871 9
2199478549 17871 9
2199478550 17871 9
2199478551 17871 9
2199478552 17871 9
2199478553 17871 9
2199478554 17871 9
2199478635 17870 3
2199478731 17870 3
2199478735 17870 3
2199478762 17870 3
2199478837 17870 3
2199478894 17870 3
2199478970 17941 10
2199478971 17958 1
2199478972 17941 10
2199478973 17958 1
2199478974 17941 10
2199478975 17958 1
2199478976 17941 10
2199478977 17958 1
2199478978 17941 10
2199478979 17958 1
2199478980 17941 10
2199478981 17941 10
2199478982 17958 1
2199478983 17941 10
2199478984 17958 1
2199478985 17941 10
2199478986 17958 1
2199478987 17941 10
2199478988 17958 1
2199478989 17941 10
2199478990 17958 1
2199478991 17941 10
2199478992 17958 1
2199478993 17958 1
2199479230 17868 6
2199479234 17868 6
2199479235 17868 6
2199479236 17868 6
2199479237 17868 6
2199479238 17868 6
2199479307 17868 6
2199479338 17868 6
2199479339 17868 6
2199479340 17868 6
2199479363 17868 6
2199479364 17868 6
2199479365 17868 6
2199479367 17868 6
2199479405 17868 6
2199479510 17868 6
2199481221 17864 5
2199481231 17864 5
2199481232 17864 5
2199481233 17864 5
2199481234 17864 5
2199481235 17864 5
2199481236 17864 5
2199481237 17864 5
2199481257 17864 5
2199481285 17864 5
2199481291 17864 5
2199481292 17864 5
2199481316 17864 5
2199481327 17864 5
2199481329 17863 6
2199481337 17863 6
2199481662 17863 6
2199482379 17863 6
2199482521 17863 6
2199482650 17863 6
2199483742 17863 6
2199483770 17863 6
2199488233 17862 2
2199488254 17862 2
2199488281 17762 8
2199488282 17762 8
2199488283 17762 8
2199488284 17762 8
2199488285 17762 8
2199488286 17762 8
2199488287 17762 8
2199488288 17762 8
2199488289 17762 8
2199488290 17762 8
2199488291 17762 8
2199488292 17762 8
2199488293 17762 8
2199488294 17762 8
2199488295 17762 8
2199488296 17762 8
2199488297 17762 8
2199488298 17762 8
2199488299 17762 8
2199488300 17762 8
2199488301 17762 8
2199488302 17762 8
2199488303 17762 8
2199488304 17762 8
2199488305 17762 8
2199488306 17762 8
2199488307 17762 8
2199488308 17762 8
2199488309 17762 8
2199488310 17762 8
2199488326 17862 2
2199488354 17862 2
2199488363 17862 2
2199488366 17862 2
2199488367 17862 2
2199488368 17862 2
2199488369 17862 2
2199488370 17862 2
2199488414 17861 5
2199488415 17861 5
2199488628 17861 5
2199488728 17861 5
2199488851 17861 5
2199488888 17860 6
2199488894 17860 6
2199488895 17860 6
2199488896 17860 6
2199488897 17860 6
2199488898 17860 6
2199488899 17860 6
2199488938 17860 6
2199488939 17860 6
2199488940 17860 6
2199488943 17860 6
2199488944 17860 6
2199488945 17860 6
2199488946 17860 6
2199488969 17859 6
2199488975 17859 6
2199488981 17859 6
2199488983 17859 6
2199488984 17859 6
2199488985 17859 6
2199488993 18025 9
2199488994 18025 9
2199488995 18025 9
2199488996 18025 9
2199488997 18025 9
2199488998 18025 9
2199488999 18025 9
2199489000 18025 9
2199489001 18025 9
2199489016 17859 6
2199489023 17859 6
2199489028 17859 6
2199489042 17859 6
2199489050 17859 6
2199489076 17858 7
2199489082 17858 7
2199489093 17858 7
2199489099 17858 7
2199489100 17858 7
2199489101 17858 7
2199489102 17858 7
2199489119 17858 7
2199489127 17858 7
2199489155 17857 8
2199489166 17857 8
2199489170 17857 8
2199489173 17857 8
2199489174 17857 8
2199489190 17857 8
2199489230 17857 8
2199489374 17855 5
2199489381 17855 5
2199489391 17855 5
2199489392 17855 5
2199489398 17855 5
2199489399 17855 5
2199489405 17855 5
2199489407 17855 5
2199489422 17855 5
2199489424 17855 5
2199489496 17854 9
2199489499 17854 9
2199489500 17854 9
2199489501 17854 9
2199489502 17854 9
2199489509 17854 9
2199489520 17854 9
2199489550 17854 9
2199489557 17854 9
2199489569 17854 9
2199489580 17854 9
2199489581 17854 9
2199489582 17854 9
2199489586 17854 9
2199489589 17854 9
2199489614 17853 3
2199489615 17853 3
2199489621 17853 3
2199489627 17853 3
2199489628 17853 3
2199489629 17853 3
2199489661 17853 3
2199489663 17853 3
2199489693 17853 3
2199489698 17853 3
2199489710 17853 3
2199489870 17852 6
2199489871 17852 6
2199489872 17852 6
2199489873 17852 6
2199489902 17852 6
2199489903 17852 6
2199489928 17852 6
2199489937 17851 9
2199489938 17851 9
2199489939 17851 9
2199489940 17851 9
2199489941 17851 9
2199489942 17851 9
2199489943 17851 9
2199489945 17851 9
2199489946 17851 9
2199489949 17851 9
2199489950 17851 9
2199489951 17851 9
2199489954 17851 9
2199489955 17851 9
2199489956 17851 9
2199489958 17851 9
2199489959 17851 9
2199489965 17851 9
2199489966 17851 9
2199489967 17851 9
2199489968 17851 9
2199489969 17851 9
2199489970 17851 9
2199489971 17851 9
2199489974 17851 9
2199489979 17851 9
2199489980 17851 9
2199489981 17851 9
2199489982 17851 9
2199489983 17851 9
2199489984 17851 9
2199489985 17851 9
2199489990 17851 9
2199489991 17851 9
2199489992 17851 9
2199489993 17851 9
2199489994 17851 9
2199489996 17851 9
2199489997 17851 9
2199490000 17851 9
2199490002 17851 9
2199490004 17851 9
2199490005 17851 9
2199490006 17851 9
2199490007 17851 9
2199490008 17851 9
2199490014 17851 9
2199490015 17851 9
2199490016 17851 9
2199490017 17851 9
2199490018 17851 9
2199490022 17851 9
2199490026 17851 9
2199490027 17851 9
2199490034 17851 9
2199490035 17851 9
2199490036 17851 9
2199490037 17851 9
2199490048 17851 9
2199490055 17851 9
2199490205 17849 8
2199490206 17849 8
2199490213 17849 8
2199490214 17849 8
2199490242 17849 8
2199491581 17987 6
2199491582 17987 6
2199491583 17987 6
2199491584 17987 6
2199491585 17987 6
2199491586 17987 6
2199491587 17987 6
2199491588 17987 6
2199491589 17987 6
2199491590 17987 6
2199491591 17987 6
2199491592 17987 6
2199491593 17987 6
2199491594 17987 6
2199491595 17987 6
2199491596 17987 6
2199491597 17987 6
2199491602 17987 6
2199491928 18023 6
2199491929 18023 6
2199491930 18023 6
2199491931 18023 6
2199491932 18023 6
2199491933 18023 6
2199491934 18023 6
2199491935 18023 6
2199491936 18023 6
2199492039 18023 6
2199492040 18023 6
2199492041 18023 6
2199492042 18023 6
2199492043 18023 6
2199492044 18023 6
2199492045 18023 6
2199492046 18023 6
2199492047 18023 6
2199492048 18023 6
2199492049 18023 6
2199492050 18023 6
2199492051 18023 6
2199492052 18023 6
2199492053 18023 6
2199492054 18023 6
2199492055 18023 6
2199492148 17840 7
2199492178 17840 7
2199492179 17840 7
2199492180 17840 7
2199492181 17840 7
2199492182 17840 7
2199492183 17840 7
2199492221 17840 7
2199492222 17840 7
2199492223 17840 7
2199492224 17840 7
2199492225 17840 7
2199492226 17840 7
2199492238 17840 7
2199492443 17840 7
2199493346 17839 1
2199493347 17839 1
2199493349 17839 1
2199493350 17839 1
2199493356 17839 1
2199493371 17839 1
2199493391 17839 1
2199493466 18213 7
2199493467 18213 7
2199493472 18213 7
2199493486 18213 7
2199493487 18213 7
2199493501 18021 3
2199493502 18021 3
2199493503 18021 3
2199493504 18021 3
2199493505 18021 3
2199493506 18021 3
2199493507 18021 3
2199493508 18021 3
2199493517 17838 8
2199493518 17838 8
2199493519 17838 8
2199493524 17838 8
2199493525 17838 8
2199493526 17838 8
2199493527 17838 8
2199493839 17836 4
2199493859 17836 4
2199493908 17836 4
2199493909 17836 4
2199494718 17836 4
2199494762 18075 7
2199494763 18075 7
2199494764 18075 7
2199494765 18075 7
2199494766 18075 7
2199494767 18075 7
2199494768 18075 7
2199494769 18075 7
2199494770 18075 7
2199494771 18075 7
2199494772 18075 7
2199494773 18075 7
2199494774 18075 7
2199494775 18075 7
2199495177 18205 9
2199495178 18205 9
2199495179 18205 9
2199495233 18074 7
2199495234 18074 7
2199495235 18074 7
2199495236 18074 7
2199495237 18074 7
2199495238 18074 7
2199495239 18074 7
2199495240 18074 7
2199495241 18074 7
2199495242 18074 7
2199495243 18074 7
2199495244 18074 7
2199495245 18074 7
2199495246 18074 7
2199495269 18074 7
2199495270 18074 7
2199495271 18074 7
2199495272 18074 7
2199495273 18074 7
2199495274 18074 7
2199495275 18074 7
2199495276 18074 7
2199495277 18074 7
2199495278 18074 7
2199495279 18074 7
2199495280 18074 7
2199495281 18074 7
2199495282 18074 7
2199495343 18205 9
2199495344 17835 3
2199495345 18205 9
2199495350 17835 3
2199496002 17835 3
2199496112 17835 3
2199496300 17835 3
2199496301 17835 3
2199496302 17835 3
2199498345 18073 5
2199498346 18073 5
2199498347 18073 5
2199498353 18073 5
2199498354 18073 5
2199498355 17834 7
2199498356 18073 5
2199498364 18073 5
2199498365 18073 5
2199498366 18073 5
2199498367 17834 7
2199498368 18073 5
2199498369 17834 7
2199498371 18073 5
2199498375 17834 7
2199498376 18073 5
2199498377 18073 5
2199498380 18073 5
2199498382 17834 7
2199498391 17834 7
2199498392 17834 7
2199498393 17834 7
2199498401 17834 7
2199498402 17834 7
2199498424 17834 7
2199498425 17834 7
2199498833 18020 6
2199498834 18020 6
2199498835 18020 6
2199498836 18020 6
2199498892 18020 6
2199498893 18020 6
2199498894 18020 6
2199498895 18020 6
2199498896 18020 6
2199498897 18020 6
2199498898 18020 6
2199498899 18020 6
2199498900 18020 6
2199498901 18020 6
2199498902 18020 6
2199498903 18020 6
2199498904 18020 6
2199498905 18020 6
2199498906 18020 6
2199498907 18020 6
2199498908 18020 6
2199498909 18020 6
2199498910 18020 6
2199498911 18020 6
2199498912 18020 6
2199498913 18020 6
2199498914 18020 6
2199498915 18020 6
2199498916 18020 6
2199498917 18020 6
2199498918 18020 6
2199498919 18020 6
2199498920 18020 6
2199498921 18020 6
2199498922 18020 6
2199498923 18020 6
2199498924 18020 6
2199498925 18020 6
2199498926 18020 6
2199498927 18020 6
2199498928 18020 6
2199498929 18020 6
2199498935 18020 6
2199499134 17829 7
2199499135 17829 7
2199499160 17829 7
2199499165 17829 7
2199499166 17829 7
2199499240 17828 5
2199499241 17828 5
2199499254 17828 5
2199499255 17828 5
2199499260 17828 5
2199499264 17828 5
2199499265 17828 5
2199499272 17828 5
2199499273 17828 5
2199499281 17828 5
2199499348 17827 10
2199499356 17827 10
2199499357 17827 10
2199499371 17827 10
2199499393 17827 10
2199499401 17827 10
2199499801 17825 4
2199499811 17825 4
2199499839 17825 4
2199499871 17825 4
2199499877 17825 4
2199499886 17825 4
2199511166 17751 3
2199511200 17751 3
2199511209 17751 3
2199511214 17751 3
2199511218 17751 3
2199511220 17751 3
2199511235 17751 3
2199511720 17751 3
2199511972 17751 3
2199511992 17750 9
2199511994 17750 9
2199512001 17750 9
2199512004 17750 9
2199512070 17750 9
2199513015 17750 9
2199513049 17750 9
2199513349 17750 9
2199513573 17749 10
2199513596 17749 10
2199513603 17749 10
2199513617 17749 10
2199513644 17749 10
2199513662 17813 7
2199513671 17813 7
2199513678 17813 7
2199513685 17813 7
2199513693 17813 7
2199514025 17811 6
2199514027 17811 6
2199514028 17811 6
2199514029 17811 6
2199514031 17811 6
2199514034 17811 6
2199514040 17811 6
2199514046 17811 6
2199514047 17811 6
2199514048 17811 6
2199514049 17811 6
2199514050 17811 6
2199514065 17811 6
2199514066 17811 6
2199514067 17811 6
2199514068 17811 6
2199514070 17811 6
2199514074 17811 6
2199514080 17811 6
2199514081 17811 6
2199514082 17811 6
2199514083 17811 6
2199514084 17811 6
2199514085 17811 6
2199514091 17811 6
2199514092 17811 6
2199514093 17811 6
2199514094 17811 6
2199514095 17811 6
2199514104 17811 6
2199514105 17811 6
2199514106 17811 6
2199514107 17811 6
2199514108 17811 6
2199514110 17811 6
2199514114 17811 6
2199514115 17811 6
2199514119 17811 6
2199514120 17811 6
2199514122 17811 6
2199514125 17811 6
2199514138 17810 5
2199514166 17810 5
2199514207 17810 5
2199514273 17810 5
2199514320 17810 5
2199514347 17810 5
2199514386 17810 5
2199514458 17810 5
2199514556 17810 5
2199514597 17810 5
2199514802 17810 5
2199514808 17810 5
2199514809 17810 5
2199514815 17810 5
2199514817 17810 5
2199514818 17810 5
2199514834 17810 5
2199514850 17810 5
2199514852 17810 5
2199514854 17810 5
2199514861 17810 5
2199515262 17747 4
2199515284 17747 4
2199515299 17747 4
2199515300 17808 9
2199515305 17747 4
2199515306 17808 9
2199515307 17747 4
2199515308 17808 9
2199515350 17808 9
2199515365 17808 9
2199515366 17808 9
2199515379 17808 9
2199515380 17808 9
2199515432 17807 2
2199515434 17807 2
2199515442 17807 2
2199515446 17807 2
2199515466 17807 2
2199515467 17807 2
2199515468 17807 2
2199515475 17807 2
2199515487 17807 2
2199515704 17805 9
2199515705 17805 9
2199515706 17805 9
2199515711 17805 9
2199515738 17805 9
2199515739 17805 9
2199515742 17805 9
2199516632 17804 6
2199516637 17804 6
2199516639 17804 6
2199516646 17804 6
2199516649 17804 6
2199516658 17804 6
2199516668 17804 6
2199516674 17804 6
2199516684 17804 6
2199516685 17804 6
2199516686 17804 6
2199516688 17804 6
2199516689 17804 6
2199516693 17804 6
2199516694 17804 6
2199516705 17804 6
2199516711 17804 6
2199516712 17804 6
2199516720 17804 6
2199516722 17804 6
2199516723 17804 6
2199516725 17804 6
2199516766 17803 4
2199516767 17803 4
2199516770 17803 4
2199516771 17803 4
2199516776 17803 4
2199516782 17803 4
2199516792 18004 9
2199516793 18004 9
2199516794 18004 9
2199516795 18004 9
2199516796 18004 9
2199516797 18004 9
2199516798 18004 9
2199516800 18004 9
2199516801 18004 9
2199516802 18004 9
2199516804 17803 4
2199516805 18004 9
2199516806 17803 4
2199516807 18004 9
2199516808 18004 9
2199516809 17803 4
2199516810 17803 4
2199516811 17803 4
2199516812 17803 4
2199516813 17803 4
2199516814 17803 4
2199516815 18004 9
2199516816 18004 9
2199516817 18004 9
2199516818 18004 9
2199516821 17803 4
2199516822 18004 9
2199516823 18004 9
2199516824 17803 4
2199516825 18004 9
2199516826 17803 4
2199516827 18004 9
2199516832 18004 9
2199516833 18004 9
2199516834 18004 9
2199516835 17803 4
2199516836 18004 9
2199516837 17803 4
2199516843 18004 9
2199516844 18004 9
2199516845 18004 9
2199516846 18004 9
2199516847 18004 9
2199516848 18004 9
2199516857 17803 4
2199516858 17803 4
2199516859 17803 4
2199516860 17803 4
2199516862 17803 4
2199516863 17803 4
2199516864 17803 4
2199516865 17803 4
2199516866 17803 4
2199516873 17803 4
2199516874 17803 4
2199516875 17803 4
2199516893 17803 4
2199516894 17803 4
2199516898 18004 9
2199516903 18004 9
2199516904 18004 9
2199516905 18004 9
2199516906 18004 9
2199516907 18004 9
2199518416 17799 3
2199518417 17799 3
2199518418 17799 3
2199518419 17799 3
2199518424 17799 3
2199518485 17799 3
2199518486 17799 3
2199518487 17799 3
2199519238 17991 5
2199519239 17991 5
2199519240 17991 5
2199519249 17991 5
2199519250 17991 5
2199519251 17991 5
2199519252 17991 5
2199519253 17991 5
2199519254 17991 5
2199519255 17991 5
2199519256 17991 5
2199519257 17991 5
2199519302 17798 1
2199519317 17798 1
2199519327 17798 1
2199519329 17798 1
2199519334 17798 1
2199519341 17798 1
2199519343 17798 1
2199521598 17746 10
2199522040 17746 10
2199522139 17746 10
2199522149 17746 10
2199522166 17746 10
2199522186 17746 10
2199522200 17746 10
2199523818 17984 3
2199523819 17984 3
2199523820 17984 3
2199523821 17984 3
2199523822 17984 3
2199523823 17984 3
2199523824 17984 3
2199523825 17984 3
2199523826 17984 3
2199523827 17984 3
2199523828 17984 3
2199523829 17984 3
2199523830 17984 3
2199523831 17984 3
2199523832 17984 3
2199523833 17984 3
2199523834 17984 3
2199523844 17984 3
2199523845 17984 3
2199524628 18002 2
2199524629 18002 2
2199524634 18002 2
2199524635 18002 2
2199524636 18002 2
2199524637 18002 2
2199528476 17790 7
2199528541 17790 7
2199528549 17790 7
2199528550 17790 7
2199528552 17790 7
2199529051 17788 2
2199529052 17788 2
2199529053 17788 2
2199529056 17788 2
2199529057 17788 2
2199529153 17788 2
2199529486 17788 2
2199530353 17787 5
2199530356 17787 5
2199530358 17787 5
2199530408 17787 5
2199530409 17787 5
2199530461 17787 5
2199530473 17787 5
2199530482 17787 5
2199530503 17787 5
2199530513 17787 5
2199530543 17787 5
2199530544 17787 5
2199530935 17787 5
2199532317 17785 6
2199532360 17785 6
2199532394 17785 6
2199532553 17785 6
2199532578 17785 6
2199532610 17785 6
2199532717 17785 6
2199532724 17785 6
2199532754 17785 6
2199533282 17785 6
2199533329 17785 6
2199535531 17784 4
2199535558 17784 4
2199535561 17784 4
2199535674 17784 4
2199535678 17784 4
2199535842 17784 4
2199535988 17784 4
2199535997 17784 4
2199539769 17780 9
2199539790 17780 9
2199539792 17780 9
2199539795 17780 9
2199539800 17780 9
2199539806 17780 9
2199539824 17780 9
2199539842 17780 9
2199539846 18069 4
2199539847 18069 4
2199539848 18069 4
2199539849 18069 4
